Unnamed: 0,src_airport_code,src_airport_name,src_airport_lat,src_airport_lon,src_airport_ctry,src_airport_rgn,src_airport_sbrgn,dstn_airport_code,dstn_airport_name,dstn_airport_lat,dstn_airport_lon,dstn_airport_ctry,dstn_airport_rgn,dstn_airport_sbrgn,airline,flight_distance,flight_duration,aircraft_model_code,aircraft_model_name,capacity,flow
16943,XNA,Northwest Arkansas Regional Airport,36.2819,-94.3068,United States of America,Americas,Northern America,ORD,Chicago O'Hare International Airport,41.9786,-87.9047,United States of America,Americas,Northern America,American Airlines,521,1:32,CR7,Canadair Regional Jet 700,78,0
16944,XNA,Northwest Arkansas Regional Airport,36.2819,-94.3068,United States of America,Americas,Northern America,ORD,Chicago O'Hare International Airport,41.9786,-87.9047,United States of America,Americas,Northern America,American Airlines,521,1:32,ER4,Embraer RJ145 Amazon,50,0
16945,XNA,Northwest Arkansas Regional Airport,36.2819,-94.3068,United States of America,Americas,Northern America,ORD,Chicago O'Hare International Airport,41.9786,-87.9047,United States of America,Americas,Northern America,American Airlines,521,1:32,ERD,Embraer RJ140,50,0
16946,YEG,Edmonton International Airport,53.31,-113.579,Canada,Americas,Northern America,DFW,Dallas/Fort Worth International Airport,32.8968,-97.038,United States of America,Americas,Northern America,American Airlines,1628,3:45,319,Airbus A319,160,0
16947,YEG,Edmonton International Airport,53.31,-113.579,Canada,Americas,Northern America,LAS,Harry Reid International Airport,36.0801,-115.152,United States of America,Americas,Northern America,American Airlines,1192,2:53,737,Boeing 737,142,0
16948,YEG,Edmonton International Airport,53.31,-113.579,Canada,Americas,Northern America,LAX,Los Angeles International Airport,33.9425,-118.408,United States of America,Americas,Northern America,American Airlines,1358,3:12,737,Boeing 737,142,0
16949,YEG,Edmonton International Airport,53.31,-113.579,Canada,Americas,Northern America,PHX,Phoenix Sky Harbor International Airport,33.4343,-112.012,United States of America,Americas,Northern America,American Airlines,1374,3:14,320,Airbus A320-100/200,180,0
16950,YEG,Edmonton International Airport,53.31,-113.579,Canada,Americas,Northern America,PHX,Phoenix Sky Harbor International Airport,33.4343,-112.012,United States of America,Americas,Northern America,American Airlines,1374,3:14,319,Airbus A319,160,0
16951,YEG,Edmonton International Airport,53.31,-113.579,Canada,Americas,Northern America,PHX,Phoenix Sky Harbor International Airport,33.4343,-112.012,United States of America,Americas,Northern America,American Airlines,1374,3:14,737,Boeing 737,142,0
16952,YHZ,Halifax Stanfield International Airport,44.8808,-63.5086,Canada,Americas,Northern America,DCA,Ronald Reagan Washington National Airport,38.8522,-77.0378,United States of America,Americas,Northern America,American Airlines,809,2:07,CRJ,Canadair Regional Jet,100,0
16953,YHZ,Halifax Stanfield International Airport,44.8808,-63.5086,Canada,Americas,Northern America,PHL,Philadelphia International Airport,39.8719,-75.2411,United States of America,Americas,Northern America,American Airlines,690,1:52,E70,Embraer 170,80,0
16954,YHZ,Halifax Stanfield International Airport,44.8808,-63.5086,Canada,Americas,Northern America,PHL,Philadelphia International Airport,39.8719,-75.2411,United States of America,Americas,Northern America,American Airlines,690,1:52,CRJ,Canadair Regional Jet,100,0
16955,YHZ,Halifax Stanfield International Airport,44.8808,-63.5086,Canada,Americas,Northern America,PHL,Philadelphia International Airport,39.8719,-75.2411,United States of America,Americas,Northern America,American Airlines,690,1:52,E75,Embraer 175,88,0
16956,YKF,Region of Waterloo International Airport,43.4558,-80.3858,Canada,Americas,Northern America,ORD,Chicago O'Hare International Airport,41.9786,-87.9047,United States of America,Americas,Northern America,American Airlines,395,1:17,ER4,Embraer RJ145 Amazon,50,0
16957,YKF,Region of Waterloo International Airport,43.4558,-80.3858,Canada,Americas,Northern America,ORD,Chicago O'Hare International Airport,41.9786,-87.9047,United States of America,Americas,Northern America,American Airlines,395,1:17,ERD,Embraer RJ140,50,0
16958,YOW,Ottawa Macdonald-Cartier International Airport,45.3225,-75.6692,Canada,Americas,Northern America,CLT,Charlotte Douglas International Airport,35.214,-80.9431,United States of America,Americas,Northern America,American Airlines,750,2:00,CRJ,Canadair Regional Jet,100,0
16959,YOW,Ottawa Macdonald-Cartier International Airport,45.3225,-75.6692,Canada,Americas,Northern America,PHL,Philadelphia International Airport,39.8719,-75.2411,United States of America,Americas,Northern America,American Airlines,377,1:15,CRJ,Canadair Regional Jet,100,0
16960,YQB,Quebec City Jean Lesage International Airport,46.7911,-71.3933,Canada,Americas,Northern America,PHL,Philadelphia International Airport,39.8719,-75.2411,United States of America,Americas,Northern America,American Airlines,515,1:31,CRJ,Canadair Regional Jet,100,0
16961,YUL,Montréal-Pierre Elliott Trudeau International Airport,45.4657,-73.7455,Canada,Americas,Northern America,AMM,Queen Alia International Airport,31.7226,35.9932,Jordan,Asia,Western Asia,American Airlines,5525,11:33,330,Airbus A330,423,0
16962,YUL,Montréal-Pierre Elliott Trudeau International Airport,45.4657,-73.7455,Canada,Americas,Northern America,CLT,Charlotte Douglas International Airport,35.214,-80.9431,United States of America,Americas,Northern America,American Airlines,802,2:06,CRJ,Canadair Regional Jet,100,0
16963,YUL,Montréal-Pierre Elliott Trudeau International Airport,45.4657,-73.7455,Canada,Americas,Northern America,DCA,Ronald Reagan Washington National Airport,38.8522,-77.0378,United States of America,Americas,Northern America,American Airlines,487,1:28,CRJ,Canadair Regional Jet,100,0
16964,YUL,Montréal-Pierre Elliott Trudeau International Airport,45.4657,-73.7455,Canada,Americas,Northern America,DFW,Dallas/Fort Worth International Airport,32.8968,-97.038,United States of America,Americas,Northern America,American Airlines,1510,3:31,738,Boeing 737-800,189,0
16965,YUL,Montréal-Pierre Elliott Trudeau International Airport,45.4657,-73.7455,Canada,Americas,Northern America,DTW,Detroit Metro Wayne County Airport,42.2125,-83.3533,United States of America,Americas,Northern America,American Airlines,528,1:33,330,Airbus A330,423,0
16966,YUL,Montréal-Pierre Elliott Trudeau International Airport,45.4657,-73.7455,Canada,Americas,Northern America,JFK,John F. Kennedy International Airport,40.6397,-73.7789,United States of America,Americas,Northern America,American Airlines,333,1:09,ERD,Embraer RJ140,50,0
16967,YUL,Montréal-Pierre Elliott Trudeau International Airport,45.4657,-73.7455,Canada,Americas,Northern America,LGA,LaGuardia Airport,40.775,-73.875,United States of America,Americas,Northern America,American Airlines,324,1:08,ERD,Embraer RJ140,50,0
16968,YUL,Montréal-Pierre Elliott Trudeau International Airport,45.4657,-73.7455,Canada,Americas,Northern America,LHR,Heathrow Airport,51.4775,-0.461389,United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,American Airlines,3238,6:58,777,Boeing 777,451,0
16969,YUL,Montréal-Pierre Elliott Trudeau International Airport,45.4657,-73.7455,Canada,Americas,Northern America,MIA,Miami International Airport,25.7932,-80.2906,United States of America,Americas,Northern America,American Airlines,1406,3:18,738,Boeing 737-800,189,0
16970,YUL,Montréal-Pierre Elliott Trudeau International Airport,45.4657,-73.7455,Canada,Americas,Northern America,ORD,Chicago O'Hare International Airport,41.9786,-87.9047,United States of America,Americas,Northern America,American Airlines,745,1:59,CRJ,Canadair Regional Jet,100,0
16971,YUL,Montréal-Pierre Elliott Trudeau International Airport,45.4657,-73.7455,Canada,Americas,Northern America,PHL,Philadelphia International Airport,39.8719,-75.2411,United States of America,Americas,Northern America,American Airlines,394,1:17,CRJ,Canadair Regional Jet,100,0
16972,YUM,Yuma International Airport / MCAS Yuma,32.6566,-114.606,United States of America,Americas,Northern America,PHX,Phoenix Sky Harbor International Airport,33.4343,-112.012,United States of America,Americas,Northern America,American Airlines,159,0:49,CRJ,Canadair Regional Jet,100,0
16973,YVR,Vancouver International Airport,49.1939,-123.184,Canada,Americas,Northern America,DFW,Dallas/Fort Worth International Airport,32.8968,-97.038,United States of America,Americas,Northern America,American Airlines,1750,4:00,738,Boeing 737-800,189,0
16974,YVR,Vancouver International Airport,49.1939,-123.184,Canada,Americas,Northern America,LAS,Harry Reid International Airport,36.0801,-115.152,United States of America,Americas,Northern America,American Airlines,991,2:28,737,Boeing 737,142,0
16975,YVR,Vancouver International Airport,49.1939,-123.184,Canada,Americas,Northern America,LAX,Los Angeles International Airport,33.9425,-118.408,United States of America,Americas,Northern America,American Airlines,1081,2:39,737,Boeing 737,142,0
16976,YVR,Vancouver International Airport,49.1939,-123.184,Canada,Americas,Northern America,LHR,Heathrow Airport,51.4775,-0.461389,United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,American Airlines,4706,9:54,744,Boeing 747-400,524,0
16977,YVR,Vancouver International Airport,49.1939,-123.184,Canada,Americas,Northern America,NRT,Narita International Airport,35.7653,140.386,Japan,Asia,Eastern Asia,American Airlines,4659,9:49,787,Boeing 787-7,270,0
16978,YVR,Vancouver International Airport,49.1939,-123.184,Canada,Americas,Northern America,ORD,Chicago O'Hare International Airport,41.9786,-87.9047,United States of America,Americas,Northern America,American Airlines,1758,4:00,737,Boeing 737,142,0
16979,YVR,Vancouver International Airport,49.1939,-123.184,Canada,Americas,Northern America,PDX,Portland International Airport,45.5887,-122.598,United States of America,Americas,Northern America,American Airlines,250,1:00,DH4,De Havilland Canada DHC-8-400 Dash 8Q,78,0
16980,YVR,Vancouver International Airport,49.1939,-123.184,Canada,Americas,Northern America,PHX,Phoenix Sky Harbor International Airport,33.4343,-112.012,United States of America,Americas,Northern America,American Airlines,1229,2:57,321,Airbus A321-100/200,240,0
16981,YVR,Vancouver International Airport,49.1939,-123.184,Canada,Americas,Northern America,PHX,Phoenix Sky Harbor International Airport,33.4343,-112.012,United States of America,Americas,Northern America,American Airlines,1229,2:57,319,Airbus A319,160,0
16982,YVR,Vancouver International Airport,49.1939,-123.184,Canada,Americas,Northern America,SEA,Seattle-Tacoma International Airport,47.449,-122.309,United States of America,Americas,Northern America,American Airlines,127,0:45,DH4,De Havilland Canada DHC-8-400 Dash 8Q,78,0
16983,YYC,Calgary International Airport,51.1139,-114.02,Canada,Americas,Northern America,DFW,Dallas/Fort Worth International Airport,32.8968,-97.038,United States of America,Americas,Northern America,American Airlines,1522,3:32,M83,McDonnell Douglas MD83,186,0
16984,YYC,Calgary International Airport,51.1139,-114.02,Canada,Americas,Northern America,DFW,Dallas/Fort Worth International Airport,32.8968,-97.038,United States of America,Americas,Northern America,American Airlines,1522,3:32,M80,McDonnell Douglas MD80,172,0
16985,YYC,Calgary International Airport,51.1139,-114.02,Canada,Americas,Northern America,DFW,Dallas/Fort Worth International Airport,32.8968,-97.038,United States of America,Americas,Northern America,American Airlines,1522,3:32,738,Boeing 737-800,189,0
16986,YYC,Calgary International Airport,51.1139,-114.02,Canada,Americas,Northern America,JFK,John F. Kennedy International Airport,40.6397,-73.7789,United States of America,Americas,Northern America,American Airlines,2035,4:34,737,Boeing 737,142,0
16987,YYC,Calgary International Airport,51.1139,-114.02,Canada,Americas,Northern America,LAS,Harry Reid International Airport,36.0801,-115.152,United States of America,Americas,Northern America,American Airlines,1039,2:34,737,Boeing 737,142,0
16988,YYC,Calgary International Airport,51.1139,-114.02,Canada,Americas,Northern America,LAX,Los Angeles International Airport,33.9425,-118.408,United States of America,Americas,Northern America,American Airlines,1206,2:54,737,Boeing 737,142,0
16989,YYC,Calgary International Airport,51.1139,-114.02,Canada,Americas,Northern America,LHR,Heathrow Airport,51.4775,-0.461389,United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,American Airlines,4356,9:12,767,Boeing 767,330,0
16990,YYC,Calgary International Airport,51.1139,-114.02,Canada,Americas,Northern America,ORD,Chicago O'Hare International Airport,41.9786,-87.9047,United States of America,Americas,Northern America,American Airlines,1381,3:15,737,Boeing 737,142,0
16991,YYC,Calgary International Airport,51.1139,-114.02,Canada,Americas,Northern America,PHX,Phoenix Sky Harbor International Airport,33.4343,-112.012,United States of America,Americas,Northern America,American Airlines,1225,2:57,319,Airbus A319,160,0
16992,YYC,Calgary International Airport,51.1139,-114.02,Canada,Americas,Northern America,PHX,Phoenix Sky Harbor International Airport,33.4343,-112.012,United States of America,Americas,Northern America,American Airlines,1225,2:57,737,Boeing 737,142,0
16993,YYC,Calgary International Airport,51.1139,-114.02,Canada,Americas,Northern America,SAN,San Diego International Airport,32.7336,-117.19,United States of America,Americas,Northern America,American Airlines,1279,3:03,737,Boeing 737,142,0
16994,YYZ,Toronto Pearson International Airport,43.6797,-79.6227,Canada,Americas,Northern America,CLT,Charlotte Douglas International Airport,35.214,-80.9431,United States of America,Americas,Northern America,American Airlines,588,1:40,E75,Embraer 175,88,0
16995,YYZ,Toronto Pearson International Airport,43.6797,-79.6227,Canada,Americas,Northern America,CLT,Charlotte Douglas International Airport,35.214,-80.9431,United States of America,Americas,Northern America,American Airlines,588,1:40,CRJ,Canadair Regional Jet,100,0
16996,YYZ,Toronto Pearson International Airport,43.6797,-79.6227,Canada,Americas,Northern America,DCA,Ronald Reagan Washington National Airport,38.8522,-77.0378,United States of America,Americas,Northern America,American Airlines,359,1:13,CRJ,Canadair Regional Jet,100,0
