,airline,flight_distance,flight_duration,aircraft_model_code,src_airport_code,src_airport_name,src_airport_lat,src_airport_lon,src_airport_ctry,src_airport_rgn,src_airport_sbrgn,dstn_airport_code,dstn_airport_name,dstn_airport_lat,dstn_airport_lon,dstn_airport_ctry,dstn_airport_rgn,dstn_airport_sbrgn,aircraft_model_name,capacity
2890,Lufthansa,304,1:06,320,MXP,Milan-Malpensa Airport,45.6306,8.72811,Italy,Europe,Southern Europe,FRA,Frankfurt Airport,50.0333,8.57056,Germany,Europe,Western Europe,Airbus A320-100/200,180
2891,Lufthansa,304,1:06,319,MXP,Milan-Malpensa Airport,45.6306,8.72811,Italy,Europe,Southern Europe,FRA,Frankfurt Airport,50.0333,8.57056,Germany,Europe,Western Europe,Airbus A319,160
2892,Lufthansa,304,1:06,321,MXP,Milan-Malpensa Airport,45.6306,8.72811,Italy,Europe,Southern Europe,FRA,Frankfurt Airport,50.0333,8.57056,Germany,Europe,Western Europe,Airbus A321-100/200,240
2893,Lufthansa,304,1:06,32A,MXP,Milan-Malpensa Airport,45.6306,8.72811,Italy,Europe,Southern Europe,FRA,Frankfurt Airport,50.0333,8.57056,Germany,Europe,Western Europe,Airbus A320 neo,195
2894,Lufthansa,304,1:06,733,MXP,Milan-Malpensa Airport,45.6306,8.72811,Italy,Europe,Southern Europe,FRA,Frankfurt Airport,50.0333,8.57056,Germany,Europe,Western Europe,Boeing 737-300,149
2895,Lufthansa,236,0:58,E95,MXP,Milan-Malpensa Airport,45.6306,8.72811,Italy,Europe,Southern Europe,MUC,Munich Airport,48.3538,11.7861,Germany,Europe,Western Europe,Embraer 195,124
2896,Lufthansa,802,2:06,319,NAP,Naples International Airport,40.886,14.2908,Italy,Europe,Southern Europe,DUS,Dusseldorf Airport,51.2895,6.76678,Germany,Europe,Western Europe,Airbus A319,160
2897,Lufthansa,802,2:06,CR9,NAP,Naples International Airport,40.886,14.2908,Italy,Europe,Southern Europe,DUS,Dusseldorf Airport,51.2895,6.76678,Germany,Europe,Western Europe,Canadair Regional Jet 900,90
2898,Lufthansa,689,1:52,320,NAP,Naples International Airport,40.886,14.2908,Italy,Europe,Southern Europe,FRA,Frankfurt Airport,50.0333,8.57056,Germany,Europe,Western Europe,Airbus A320-100/200,180
2899,Lufthansa,689,1:52,321,NAP,Naples International Airport,40.886,14.2908,Italy,Europe,Southern Europe,FRA,Frankfurt Airport,50.0333,8.57056,Germany,Europe,Western Europe,Airbus A321-100/200,240
2900,Lufthansa,689,1:52,32A,NAP,Naples International Airport,40.886,14.2908,Italy,Europe,Southern Europe,FRA,Frankfurt Airport,50.0333,8.57056,Germany,Europe,Western Europe,Airbus A320 neo,195
2901,Lufthansa,530,1:33,321,NAP,Naples International Airport,40.886,14.2908,Italy,Europe,Southern Europe,MUC,Munich Airport,48.3538,11.7861,Germany,Europe,Western Europe,Airbus A321-100/200,240
2902,Lufthansa,4077,8:39,332,NBO,Jomo Kenyatta International Airport,-1.31924,36.9278,Kenya,Africa,Sub-Saharan Africa,BRU,Brussels Airport (Zaventem Airport),50.9014,4.48444,Belgium,Europe,Western Europe,Airbus A330-200,406
2903,Lufthansa,414,1:19,333,NBO,Jomo Kenyatta International Airport,-1.31924,36.9278,Kenya,Africa,Sub-Saharan Africa,DAR,Julius Nyerere International Airport,-6.87811,39.2026,"Tanzania, United Republic of",Africa,Sub-Saharan Africa,Airbus A330-300,440
2904,Lufthansa,3778,8:03,333,NBO,Jomo Kenyatta International Airport,-1.31924,36.9278,Kenya,Africa,Sub-Saharan Africa,ZRH,Zurich Airport,47.4647,8.54917,Switzerland,Europe,Western Europe,Airbus A330-300,440
2905,Lufthansa,527,1:33,320,NCE,Nice Cote d'Azur Airport,43.6584,7.21587,France,Europe,Western Europe,DUS,Dusseldorf Airport,51.2895,6.76678,Germany,Europe,Western Europe,Airbus A320-100/200,180
2906,Lufthansa,527,1:33,319,NCE,Nice Cote d'Azur Airport,43.6584,7.21587,France,Europe,Western Europe,DUS,Dusseldorf Airport,51.2895,6.76678,Germany,Europe,Western Europe,Airbus A319,160
2907,Lufthansa,527,1:33,CR9,NCE,Nice Cote d'Azur Airport,43.6584,7.21587,France,Europe,Western Europe,DUS,Dusseldorf Airport,51.2895,6.76678,Germany,Europe,Western Europe,Canadair Regional Jet 900,90
2908,Lufthansa,444,1:23,319,NCE,Nice Cote d'Azur Airport,43.6584,7.21587,France,Europe,Western Europe,FRA,Frankfurt Airport,50.0333,8.57056,Germany,Europe,Western Europe,Airbus A319,160
2909,Lufthansa,444,1:23,32A,NCE,Nice Cote d'Azur Airport,43.6584,7.21587,France,Europe,Western Europe,FRA,Frankfurt Airport,50.0333,8.57056,Germany,Europe,Western Europe,Airbus A320 neo,195
2910,Lufthansa,444,1:23,321,NCE,Nice Cote d'Azur Airport,43.6584,7.21587,France,Europe,Western Europe,FRA,Frankfurt Airport,50.0333,8.57056,Germany,Europe,Western Europe,Airbus A321-100/200,240
2911,Lufthansa,444,1:23,320,NCE,Nice Cote d'Azur Airport,43.6584,7.21587,France,Europe,Western Europe,FRA,Frankfurt Airport,50.0333,8.57056,Germany,Europe,Western Europe,Airbus A320-100/200,180
2912,Lufthansa,391,1:16,E95,NCE,Nice Cote d'Azur Airport,43.6584,7.21587,France,Europe,Western Europe,MUC,Munich Airport,48.3538,11.7861,Germany,Europe,Western Europe,Embraer 195,124
2913,Lufthansa,434,1:22,CR9,NCL,Newcastle Airport,55.0375,-1.69167,United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,DUS,Dusseldorf Airport,51.2895,6.76678,Germany,Europe,Western Europe,Canadair Regional Jet 900,90
2914,Lufthansa,5771,12:02,343,NGO,Chubu Centrair International Airport,34.8584,136.805,Japan,Asia,Eastern Asia,FRA,Frankfurt Airport,50.0333,8.57056,Germany,Europe,Western Europe,Airbus A340-300,362
2915,Lufthansa,5362,11:13,343,NKG,Nanjing Lukou International Airport,31.742,118.862,China,Asia,Eastern Asia,FRA,Frankfurt Airport,50.0333,8.57056,Germany,Europe,Western Europe,Airbus A340-300,362
2916,Lufthansa,5794,12:05,788,NRT,Narita International Airport,35.7653,140.386,Japan,Asia,Eastern Asia,DUS,Dusseldorf Airport,51.2895,6.76678,Germany,Europe,Western Europe,Boeing 787-8,296
2917,Lufthansa,304,1:06,744,NRT,Narita International Airport,35.7653,140.386,Japan,Asia,Eastern Asia,KIX,Kansai International Airport,34.4305,135.23,Japan,Asia,Eastern Asia,Boeing 747-400,524
2918,Lufthansa,3283,7:03,332,NSI,Yaounde Nsimalen International Airport,3.72256,11.5533,Cameroon,Africa,Sub-Saharan Africa,BRU,Brussels Airport (Zaventem Airport),50.9014,4.48444,Belgium,Europe,Western Europe,Airbus A330-200,406
2919,Lufthansa,127,0:45,332,NSI,Yaounde Nsimalen International Airport,3.72256,11.5533,Cameroon,Africa,Sub-Saharan Africa,DLA,Douala International Airport,4.00608,9.71948,Cameroon,Africa,Sub-Saharan Africa,Airbus A330-200,406
2920,Lufthansa,117,0:44,319,NUE,Nuremberg Airport,49.4987,11.0781,Germany,Europe,Western Europe,FRA,Frankfurt Airport,50.0333,8.57056,Germany,Europe,Western Europe,Airbus A319,160
2921,Lufthansa,117,0:44,735,NUE,Nuremberg Airport,49.4987,11.0781,Germany,Europe,Western Europe,FRA,Frankfurt Airport,50.0333,8.57056,Germany,Europe,Western Europe,Boeing 737-500,120
2922,Lufthansa,117,0:44,CR7,NUE,Nuremberg Airport,49.4987,11.0781,Germany,Europe,Western Europe,FRA,Frankfurt Airport,50.0333,8.57056,Germany,Europe,Western Europe,Canadair Regional Jet 700,78
2923,Lufthansa,117,0:44,321,NUE,Nuremberg Airport,49.4987,11.0781,Germany,Europe,Western Europe,FRA,Frankfurt Airport,50.0333,8.57056,Germany,Europe,Western Europe,Airbus A321-100/200,240
2924,Lufthansa,117,0:44,733,NUE,Nuremberg Airport,49.4987,11.0781,Germany,Europe,Western Europe,FRA,Frankfurt Airport,50.0333,8.57056,Germany,Europe,Western Europe,Boeing 737-300,149
2925,Lufthansa,117,0:44,E90,NUE,Nuremberg Airport,49.4987,11.0781,Germany,Europe,Western Europe,FRA,Frankfurt Airport,50.0333,8.57056,Germany,Europe,Western Europe,Embraer 190,114
2926,Lufthansa,117,0:44,32A,NUE,Nuremberg Airport,49.4987,11.0781,Germany,Europe,Western Europe,FRA,Frankfurt Airport,50.0333,8.57056,Germany,Europe,Western Europe,Airbus A320 neo,195
2927,Lufthansa,117,0:44,320,NUE,Nuremberg Airport,49.4987,11.0781,Germany,Europe,Western Europe,FRA,Frankfurt Airport,50.0333,8.57056,Germany,Europe,Western Europe,Airbus A320-100/200,180
2928,Lufthansa,85,0:40,CR7,NUE,Nuremberg Airport,49.4987,11.0781,Germany,Europe,Western Europe,MUC,Munich Airport,48.3538,11.7861,Germany,Europe,Western Europe,Canadair Regional Jet 700,78
2929,Lufthansa,85,0:40,CR9,NUE,Nuremberg Airport,49.4987,11.0781,Germany,Europe,Western Europe,MUC,Munich Airport,48.3538,11.7861,Germany,Europe,Western Europe,Canadair Regional Jet 900,90
2930,Lufthansa,181,0:51,AR1,NUE,Nuremberg Airport,49.4987,11.0781,Germany,Europe,Western Europe,ZRH,Zurich Airport,47.4647,8.54917,Switzerland,Europe,Western Europe,Avro RJ100 Avroliner,100
2931,Lufthansa,181,0:51,100,NUE,Nuremberg Airport,49.4987,11.0781,Germany,Europe,Western Europe,ZRH,Zurich Airport,47.4647,8.54917,Switzerland,Europe,Western Europe,Fokker 100,107
2932,Lufthansa,890,2:16,CR9,ODS,Odessa International Airport,46.4268,30.6765,Ukraine,Europe,Eastern Europe,MUC,Munich Airport,48.3538,11.7861,Germany,Europe,Western Europe,Canadair Regional Jet 900,90
2933,Lufthansa,890,2:16,CR7,ODS,Odessa International Airport,46.4268,30.6765,Ukraine,Europe,Eastern Europe,MUC,Munich Airport,48.3538,11.7861,Germany,Europe,Western Europe,Canadair Regional Jet 700,78
2934,Lufthansa,632,1:45,E90,OLB,Olbia Costa Smeralda Airport,40.8987,9.51763,Italy,Europe,Southern Europe,FRA,Frankfurt Airport,50.0333,8.57056,Germany,Europe,Western Europe,Embraer 190,114
2935,Lufthansa,526,1:33,E95,OLB,Olbia Costa Smeralda Airport,40.8987,9.51763,Italy,Europe,Southern Europe,MUC,Munich Airport,48.3538,11.7861,Germany,Europe,Western Europe,Embraer 195,124
2936,Lufthansa,1026,2:33,321,OPO,Francisco Sá Carneiro Airport,41.2356,-8.67806,Portugal,Europe,Southern Europe,FRA,Frankfurt Airport,50.0333,8.57056,Germany,Europe,Western Europe,Airbus A321-100/200,240
2937,Lufthansa,4106,8:42,763,ORD,Chicago O'Hare International Airport,41.9786,-87.9047,United States of America,Americas,Northern America,AMS,Amsterdam Airport Schiphol,52.3086,4.76389,"Netherlands, Kingdom of the",Europe,Western Europe,Boeing 767-300,269
2938,Lufthansa,606,1:42,CR7,ORD,Chicago O'Hare International Airport,41.9786,-87.9047,United States of America,Americas,Northern America,ATL,Hartsfield-Jackson Atlanta International Airport,33.6367,-84.4281,United States of America,Americas,Northern America,Canadair Regional Jet 700,78
2939,Lufthansa,606,1:42,E70,ORD,Chicago O'Hare International Airport,41.9786,-87.9047,United States of America,Americas,Northern America,ATL,Hartsfield-Jackson Atlanta International Airport,33.6367,-84.4281,United States of America,Americas,Northern America,Embraer 170,80
2940,Lufthansa,4138,8:46,763,ORD,Chicago O'Hare International Airport,41.9786,-87.9047,United States of America,Americas,Northern America,CDG,Paris Charles de Gaulle Airport,49.0097,2.54778,France,Europe,Western Europe,Boeing 767-300,269
2941,Lufthansa,4215,8:55,343,ORD,Chicago O'Hare International Airport,41.9786,-87.9047,United States of America,Americas,Northern America,DUS,Dusseldorf Airport,51.2895,6.76678,Germany,Europe,Western Europe,Airbus A340-300,362
2942,Lufthansa,4329,9:09,74H,ORD,Chicago O'Hare International Airport,41.9786,-87.9047,United States of America,Americas,Northern America,FRA,Frankfurt Airport,50.0333,8.57056,Germany,Europe,Western Europe,Boeing 747-8I,524
2943,Lufthansa,4329,9:09,744,ORD,Chicago O'Hare International Airport,41.9786,-87.9047,United States of America,Americas,Northern America,FRA,Frankfurt Airport,50.0333,8.57056,Germany,Europe,Western Europe,Boeing 747-400,524
2944,Lufthansa,3939,8:22,763,ORD,Chicago O'Hare International Airport,41.9786,-87.9047,United States of America,Americas,Northern America,LHR,Heathrow Airport,51.4775,-0.461389,United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,Boeing 767-300,269
2945,Lufthansa,4514,9:31,346,ORD,Chicago O'Hare International Airport,41.9786,-87.9047,United States of America,Americas,Northern America,MUC,Munich Airport,48.3538,11.7861,Germany,Europe,Western Europe,Airbus A340-600,372
2946,Lufthansa,631,1:45,73G,OSL,Oslo Airport,60.1939,11.1004,Norway,Europe,Northern Europe,DUS,Dusseldorf Airport,51.2895,6.76678,Germany,Europe,Western Europe,Boeing 737-700,149
2947,Lufthansa,631,1:45,73W,OSL,Oslo Airport,60.1939,11.1004,Norway,Europe,Northern Europe,DUS,Dusseldorf Airport,51.2895,6.76678,Germany,Europe,Western Europe,Boeing 737-700 (winglets),149
2948,Lufthansa,631,1:45,738,OSL,Oslo Airport,60.1939,11.1004,Norway,Europe,Northern Europe,DUS,Dusseldorf Airport,51.2895,6.76678,Germany,Europe,Western Europe,Boeing 737-800,189
2949,Lufthansa,631,1:45,736,OSL,Oslo Airport,60.1939,11.1004,Norway,Europe,Northern Europe,DUS,Dusseldorf Airport,51.2895,6.76678,Germany,Europe,Western Europe,Boeing 737-600,130
2950,Lufthansa,703,1:54,32A,OSL,Oslo Airport,60.1939,11.1004,Norway,Europe,Northern Europe,FRA,Frankfurt Airport,50.0333,8.57056,Germany,Europe,Western Europe,Airbus A320 neo,195
2951,Lufthansa,703,1:54,319,OSL,Oslo Airport,60.1939,11.1004,Norway,Europe,Northern Europe,FRA,Frankfurt Airport,50.0333,8.57056,Germany,Europe,Western Europe,Airbus A319,160
2952,Lufthansa,703,1:54,320,OSL,Oslo Airport,60.1939,11.1004,Norway,Europe,Northern Europe,FRA,Frankfurt Airport,50.0333,8.57056,Germany,Europe,Western Europe,Airbus A320-100/200,180
2953,Lufthansa,813,2:07,320,OSL,Oslo Airport,60.1939,11.1004,Norway,Europe,Northern Europe,MUC,Munich Airport,48.3538,11.7861,Germany,Europe,Western Europe,Airbus A320-100/200,180
2954,Lufthansa,813,2:07,319,OSL,Oslo Airport,60.1939,11.1004,Norway,Europe,Northern Europe,MUC,Munich Airport,48.3538,11.7861,Germany,Europe,Western Europe,Airbus A319,160
2955,Lufthansa,813,2:07,E95,OSL,Oslo Airport,60.1939,11.1004,Norway,Europe,Northern Europe,MUC,Munich Airport,48.3538,11.7861,Germany,Europe,Western Europe,Embraer 195,124
2956,Lufthansa,813,2:07,321,OSL,Oslo Airport,60.1939,11.1004,Norway,Europe,Northern Europe,MUC,Munich Airport,48.3538,11.7861,Germany,Europe,Western Europe,Airbus A321-100/200,240
2957,Lufthansa,698,1:53,73G,OSL,Oslo Airport,60.1939,11.1004,Norway,Europe,Northern Europe,TOS,Tromse Airport,69.6833,18.9189,Norway,Europe,Northern Europe,Boeing 737-700,149
2958,Lufthansa,1002,2:30,CR9,OTP,Bucharest Henri Coandă International Airport,44.5711,26.085,Romania,Europe,Eastern Europe,DUS,Dusseldorf Airport,51.2895,6.76678,Germany,Europe,Western Europe,Canadair Regional Jet 900,90
2959,Lufthansa,899,2:17,32A,OTP,Bucharest Henri Coandă International Airport,44.5711,26.085,Romania,Europe,Eastern Europe,FRA,Frankfurt Airport,50.0333,8.57056,Germany,Europe,Western Europe,Airbus A320 neo,195
2960,Lufthansa,899,2:17,320,OTP,Bucharest Henri Coandă International Airport,44.5711,26.085,Romania,Europe,Eastern Europe,FRA,Frankfurt Airport,50.0333,8.57056,Germany,Europe,Western Europe,Airbus A320-100/200,180
2961,Lufthansa,899,2:17,733,OTP,Bucharest Henri Coandă International Airport,44.5711,26.085,Romania,Europe,Eastern Europe,FRA,Frankfurt Airport,50.0333,8.57056,Germany,Europe,Western Europe,Boeing 737-300,149
2962,Lufthansa,899,2:17,319,OTP,Bucharest Henri Coandă International Airport,44.5711,26.085,Romania,Europe,Eastern Europe,FRA,Frankfurt Airport,50.0333,8.57056,Germany,Europe,Western Europe,Airbus A319,160
2963,Lufthansa,727,1:57,320,OTP,Bucharest Henri Coandă International Airport,44.5711,26.085,Romania,Europe,Eastern Europe,MUC,Munich Airport,48.3538,11.7861,Germany,Europe,Western Europe,Airbus A320-100/200,180
2964,Lufthansa,727,1:57,321,OTP,Bucharest Henri Coandă International Airport,44.5711,26.085,Romania,Europe,Eastern Europe,MUC,Munich Airport,48.3538,11.7861,Germany,Europe,Western Europe,Airbus A321-100/200,240
2965,Lufthansa,516,1:31,333,OUA,Ouagadougou Airport,12.3532,-1.51242,Burkina Faso,Africa,Sub-Saharan Africa,ABJ,Port Bouet Airport (Felix Houphouet Boigny Int'l),5.26139,-3.92629,Côte d'Ivoire,Africa,Sub-Saharan Africa,Airbus A330-300,440
2966,Lufthansa,2683,5:51,333,OUA,Ouagadougou Airport,12.3532,-1.51242,Burkina Faso,Africa,Sub-Saharan Africa,BRU,Brussels Airport (Zaventem Airport),50.9014,4.48444,Belgium,Europe,Western Europe,Airbus A330-300,440
2967,Lufthansa,265,1:01,CR9,PAD,Paderborn Lippstadt Airport,51.6141,8.61632,Germany,Europe,Western Europe,MUC,Munich Airport,48.3538,11.7861,Germany,Europe,Western Europe,Canadair Regional Jet 900,90
2968,Lufthansa,265,1:01,CR7,PAD,Paderborn Lippstadt Airport,51.6141,8.61632,Germany,Europe,Western Europe,MUC,Munich Airport,48.3538,11.7861,Germany,Europe,Western Europe,Canadair Regional Jet 700,78
2969,Lufthansa,4841,10:10,330,PEK,Beijing Capital International Airport,40.0725,116.598,China,Asia,Eastern Asia,DUS,Dusseldorf Airport,51.2895,6.76678,Germany,Europe,Western Europe,Airbus A330,423
2970,Lufthansa,4836,10:10,388,PEK,Beijing Capital International Airport,40.0725,116.598,China,Asia,Eastern Asia,FRA,Frankfurt Airport,50.0333,8.57056,Germany,Europe,Western Europe,Airbus A380-800,575
2971,Lufthansa,4794,10:05,346,PEK,Beijing Capital International Airport,40.0725,116.598,China,Asia,Eastern Asia,MUC,Munich Airport,48.3538,11.7861,Germany,Europe,Western Europe,Airbus A340-600,372
2972,Lufthansa,271,1:02,333,PHC,Port Harcourt International Airport,5.01549,6.94959,Nigeria,Africa,Sub-Saharan Africa,LOS,Murtala Muhammed International Airport,6.57737,3.32116,Nigeria,Africa,Sub-Saharan Africa,Airbus A330-300,440
2973,Lufthansa,3936,8:22,343,PHL,Philadelphia International Airport,39.8719,-75.2411,United States of America,Americas,Northern America,FRA,Frankfurt Airport,50.0333,8.57056,Germany,Europe,Western Europe,Airbus A340-300,362
2974,Lufthansa,777,2:03,319,PMI,Palma de Mallorca Airport,39.5517,2.73881,Spain,Europe,Southern Europe,FRA,Frankfurt Airport,50.0333,8.57056,Germany,Europe,Western Europe,Airbus A319,160
2975,Lufthansa,777,2:03,32A,PMI,Palma de Mallorca Airport,39.5517,2.73881,Spain,Europe,Southern Europe,FRA,Frankfurt Airport,50.0333,8.57056,Germany,Europe,Western Europe,Airbus A320 neo,195
2976,Lufthansa,755,2:00,320,PMI,Palma de Mallorca Airport,39.5517,2.73881,Spain,Europe,Southern Europe,MUC,Munich Airport,48.3538,11.7861,Germany,Europe,Western Europe,Airbus A320-100/200,180
2977,Lufthansa,755,2:00,319,PMI,Palma de Mallorca Airport,39.5517,2.73881,Spain,Europe,Southern Europe,MUC,Munich Airport,48.3538,11.7861,Germany,Europe,Western Europe,Airbus A319,160
2978,Lufthansa,755,2:00,321,PMI,Palma de Mallorca Airport,39.5517,2.73881,Spain,Europe,Southern Europe,MUC,Munich Airport,48.3538,11.7861,Germany,Europe,Western Europe,Airbus A321-100/200,240
2979,Lufthansa,848,2:11,E90,PMO,Falcone-Borsellino Airport (Punta Raisi Airport),38.176,13.091,Italy,Europe,Southern Europe,FRA,Frankfurt Airport,50.0333,8.57056,Germany,Europe,Western Europe,Embraer 190,114
2980,Lufthansa,705,1:54,E95,PMO,Falcone-Borsellino Airport (Punta Raisi Airport),38.176,13.091,Italy,Europe,Southern Europe,MUC,Munich Airport,48.3538,11.7861,Germany,Europe,Western Europe,Embraer 195,124
2981,Lufthansa,705,1:54,319,PMO,Falcone-Borsellino Airport (Punta Raisi Airport),38.176,13.091,Italy,Europe,Southern Europe,MUC,Munich Airport,48.3538,11.7861,Germany,Europe,Western Europe,Airbus A319,160
2982,Lufthansa,392,1:17,CR7,POZ,Poznań–Ławica Henryk Wieniawski Airport,52.421,16.8263,Poland,Europe,Eastern Europe,FRA,Frankfurt Airport,50.0333,8.57056,Germany,Europe,Western Europe,Canadair Regional Jet 700,78
2983,Lufthansa,357,1:12,CR9,POZ,Poznań–Ławica Henryk Wieniawski Airport,52.421,16.8263,Poland,Europe,Eastern Europe,MUC,Munich Airport,48.3538,11.7861,Germany,Europe,Western Europe,Canadair Regional Jet 900,90
2984,Lufthansa,357,1:12,CR7,POZ,Poznań–Ławica Henryk Wieniawski Airport,52.421,16.8263,Poland,Europe,Eastern Europe,MUC,Munich Airport,48.3538,11.7861,Germany,Europe,Western Europe,Canadair Regional Jet 700,78
2985,Lufthansa,252,1:00,321,PRG,Vaclav Havel Airport Prague,50.1008,14.26,Czechia,Europe,Eastern Europe,FRA,Frankfurt Airport,50.0333,8.57056,Germany,Europe,Western Europe,Airbus A321-100/200,240
2986,Lufthansa,252,1:00,733,PRG,Vaclav Havel Airport Prague,50.1008,14.26,Czechia,Europe,Eastern Europe,FRA,Frankfurt Airport,50.0333,8.57056,Germany,Europe,Western Europe,Boeing 737-300,149
2987,Lufthansa,252,1:00,32A,PRG,Vaclav Havel Airport Prague,50.1008,14.26,Czechia,Europe,Eastern Europe,FRA,Frankfurt Airport,50.0333,8.57056,Germany,Europe,Western Europe,Airbus A320 neo,195
2988,Lufthansa,252,1:00,320,PRG,Vaclav Havel Airport Prague,50.1008,14.26,Czechia,Europe,Eastern Europe,FRA,Frankfurt Airport,50.0333,8.57056,Germany,Europe,Western Europe,Airbus A320-100/200,180
2989,Lufthansa,164,0:49,E95,PRG,Vaclav Havel Airport Prague,50.1008,14.26,Czechia,Europe,Eastern Europe,MUC,Munich Airport,48.3538,11.7861,Germany,Europe,Western Europe,Embraer 195,124
2990,Lufthansa,164,0:49,CR9,PRG,Vaclav Havel Airport Prague,50.1008,14.26,Czechia,Europe,Eastern Europe,MUC,Munich Airport,48.3538,11.7861,Germany,Europe,Western Europe,Canadair Regional Jet 900,90
